type,amount,oldbalanceOrg,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,dest_to_amount_ratio,dest_unchanged,origin_near_zero,origin_significant_drop,is_cash_out,is_transfer,high_value,medium_value
PAYMENT,542.1547027999005,69.59255968404956,418.4154401852131,0.0,960.5701429851135,0.0,-69.59255968404956,542.1547027999004,7.680054459371031,0.998158903909245,0,1,1,0,0,0,0
CASH_IN,24624.16456013106,88278.95301644587,197177.94999671236,112903.11757657693,221802.11455684341,0.0,24624.16456013106,24624.16456013106,0.2789326876459004,0.9999593911343188,0,0,0,0,0,0,0
CASH_IN,1652.700227111698,3304.967778461951,429.45489472243446,4957.668005573649,2082.1551218341324,0.0,1652.7002271116976,1652.700227111698,0.49991419694979317,0.9993952954812454,0,0,0,0,0,0,0
PAYMENT,3.004538127525238,70502.51034667293,9798.056993970591,70499.50580854541,9801.061532098116,0.0,-3.0045381275267573,3.0045381275249383,4.2615440178107706e-05,0.7502833115442731,1,0,0,0,0,0,0
CASH_OUT,764.2234389153587,193.74723582156545,10410.33625008994,549.4682782207808,9646.112811174582,0.0,355.7210423992153,-764.2234389153582,3.9241811864049674,-0.998693192146051,0,0,0,1,0,0,0
CASH_OUT,2302.990433200934,3588.0245079494007,4381.897014070432,1285.0340747484665,2078.906580869498,0.0,-2302.990433200934,-2302.990433200934,0.6416758726779367,-0.99956597042002,0,0,0,1,0,0,0
CASH_OUT,219.77440394907825,0.3791816152029246,30430.141657629065,665.1016697994406,30210.367253679986,0.0,664.7224881842377,-219.774403949079,159.35131495843058,-0.995470489413121,0,0,0,1,0,0,0
CASH_IN,811.7070455406265,11471.409829610315,3108.461897724122,12283.116875150941,3920.1689432647486,0.0,811.7070455406265,811.7070455406265,0.07075296799854629,0.9987695443204447,0,0,0,0,0,0,0
CASH_OUT,68.40839975634793,1576922.7585364662,31636.144589263546,1576854.3501367099,31567.7361895072,0.0,-68.40839975629933,-68.40839975634663,4.338091767977253e-05,-0.9855925218919941,1,0,0,1,0,0,0
CASH_IN,60.19406004714816,12372.59185128429,326.21685503649815,12432.785911331439,386.41091508364633,0.0,60.194060047148014,60.194060047148184,0.004864720023951691,0.9836585446491128,1,0,0,0,0,0,0
CASH_OUT,38.69648259527123,20936.63288463072,4062248.671072821,20897.936402035448,4062209.974590226,0.0,-38.696482595270936,-38.696482595056295,0.0018481784836181937,-0.9748088511919175,1,0,0,1,0,0,0
PAYMENT,64.13312227504191,172.13534837749077,88.68881777444808,108.00222610244886,152.82194004949,0.0,-64.13312227504191,64.13312227504191,0.3704218859756534,0.9846468284480938,1,1,0,0,0,0,0
CASH_OUT,126.44242743646647,73889.21801312812,8328.224320516116,73762.77558569165,8201.78189307965,0.0,-126.44242743647192,-126.44242743646646,0.001711220115956369,-0.9921533195803373,0,0,0,1,0,0,0
PAYMENT,482.601457884581,26150.448556562395,55.47351537050182,25667.847098677812,538.0749732550828,0.0,-482.6014578845825,482.60145788458095,0.018454100423568237,0.9979321815852782,0,0,0,0,0,0,0
PAYMENT,1091.6280627444983,1039.4153088212263,75439.71042526027,0.0,76531.33848800477,0.0,-1039.4153088212263,1091.628062744494,1.0492233759817464,0.9990847754747462,0,1,1,0,0,0,0
CASH_OUT,973.6345961266614,113710.91064145614,6431.167453266979,112737.27604532948,5457.532857140317,0.0,-973.6345961266634,-973.6345961266616,0.008562292117284166,-0.9989739744474759,0,0,0,1,0,0,0
CASH_IN,183.56895270202733,3577.6479434526177,1060.109615140073,3761.216896154645,1243.6785678421002,0.0,183.56895270202722,183.56895270202722,0.051295616557610633,0.9945819706653777,0,0,0,0,0,0,0
CASH_OUT,10471.325333708504,107298.86070991395,16291.470042916855,96827.53537620544,5820.144709208351,0.0,-10471.325333708504,-10471.325333708504,0.09758936558191644,-0.99990451022403,0,0,0,1,0,0,0
CASH_OUT,117.97051083846834,514.3690594519802,7888.790666265653,396.3985486135119,7770.820155427185,0.0,-117.97051083846833,-117.97051083846873,0.22890491517653924,-0.9915945557184557,0,1,0,1,0,0,0
PAYMENT,741.8910630475742,367.33916031192877,29411.99501720565,0.0,30153.88608025322,0.0,-367.33916031192877,741.891063047573,2.0141520179915227,0.9986539076188385,0,1,1,0,0,0,0
CASH_IN,302.8196832447483,89952.96487055434,43.67815368936726,90255.78455379908,346.4978369341156,0.0,302.8196832447429,302.8196832447483,0.0033663850579628398,0.996708574015613,0,0,0,0,0,0,0
CASH_OUT,325.1874532464113,3667.917379388859,8475249.042092847,3342.7299261424478,8474923.854639601,0.0,-325.1874532464112,-325.1874532457441,0.08863308153877769,-0.9969342781559665,0,0,0,1,0,0,0
CASH_OUT,86.5122747513549,338.41002749955373,1180.8437665044887,251.89775274819885,1094.3314917531338,0.0,-86.51227475135488,-86.51227475135488,0.25489015568777984,-0.9885730315793839,1,1,0,1,0,0,0
CASH_OUT,1575.6661024445086,326.9175043610072,63.77860348059799,0.0,0.0,0.0,-326.9175043610072,-63.77860348059799,4.805068596490184,-0.040451560023846395,1,1,1,1,0,0,0
CASH_IN,1.9020153018270212,122891.79942978626,1246.8405464130262,122893.70144508808,1248.7425617148533,0.0,1.9020153018209385,1.9020153018270776,1.547702803298676e-05,0.6554118789896202,1,0,0,0,0,0,0
PAYMENT,1708.2141240289368,2953.378253826276,4718.46896713237,1245.164129797339,6426.683091161307,0.0,-1708.2141240289368,1708.2141240289366,0.5781975012226663,0.9994149357965502,0,0,0,0,0,0,0
TRANSFER,22.810609581435763,15478.334610262706,5305.653508317365,15455.52400068127,5328.4641178988,0.0,-22.810609581436438,22.81060958143553,0.0014736169322363808,0.9580019152143044,1,0,0,0,1,0,0
CASH_OUT,81.58580014889829,262036.34775135142,756.92175852568,261954.76195120253,675.3359583767817,0.0,-81.58580014889594,-81.58580014889833,0.0003113518009895119,-0.9878913808645432,1,0,0,1,0,0,0
CASH_IN,485.70153483912975,545.8469794069456,22411.205743467017,1031.5485142460752,22896.907278306146,0.0,485.70153483912964,485.7015348391287,0.8881854579609675,0.9979453526886215,0,0,0,0,0,0,0
CASH_IN,3175.3006062134837,1672.3452429075849,28604.0556078126,4847.645849121069,31779.356214026084,0.0,3175.3006062134837,3175.3006062134846,1.8975764981386143,0.9996851683376432,0,0,0,0,0,0,0
CASH_OUT,409.9604538957953,568.8795716856173,3695.1853783549745,158.919117789822,3285.2249244591794,0.0,-409.9604538957953,-409.9604538957951,0.7193808556484916,-0.997566675843088,0,1,1,1,0,0,0
PAYMENT,2992.8412433782396,27848.93846003319,589.6214315057157,24856.09721665495,3582.4626748839555,0.0,-2992.8412433782396,2992.8412433782396,0.1074631187308797,0.9996659809526601,0,0,0,0,0,0,0
CASH_IN,203.55663339415116,875.6969710374661,192.84479964282406,1079.2536044316173,396.4014330369752,0.0,203.55663339415116,203.55663339415116,0.2321858522600645,0.9951113782847943,0,0,0,0,0,0,0
PAYMENT,6.054202435597338,21803.42969362956,64409.33775200334,21797.375491193965,64415.391954438935,0.0,-6.05420243559638,6.05420243559638,0.0002776592885328319,0.858240529793319,1,0,0,0,0,0,0
CASH_OUT,7951.908271208471,871.0788822730573,11878.217153211417,0.0,3926.308882002946,0.0,-871.0788822730573,-7951.908271208471,9.118336004745318,-0.9998742598347802,0,1,1,1,0,0,0
PAYMENT,1925.1197610231243,9404.543138733105,16.76395004316734,7479.42337770998,1941.8837110662917,0.0,-1925.1197610231247,1925.1197610231243,0.2046792761063697,0.9994808214835671,0,0,0,0,0,0,0
PAYMENT,14.271976865732695,12079.051308304151,4321.056769467157,12064.779331438418,4335.32874633289,0.0,-14.27197686573345,14.27197686573254,0.001181450020491366,0.9345205922722449,1,0,0,0,0,0,0
CASH_OUT,33.884914890101555,357766.60805921745,905.9203151402352,357732.72314432735,872.0354002501336,0.0,-33.8849148901063,-33.88491489010153,9.471208160491977e-05,-0.9713343144694392,1,0,0,1,0,0,0
CASH_IN,21.54264668734336,90.8383038916181,270.5733457505647,112.38095057896146,292.11599243790806,0.0,21.542646687343364,21.542646687343336,0.2345714780704864,0.9556396365577837,1,1,0,0,0,0,0
CASH_OUT,4780.479684409259,6524.953197192394,5263.974020945381,1744.4735127831354,483.4943365361223,0.0,-4780.479684409259,-4780.479684409259,0.732533553330711,-0.9997908597200025,0,0,1,1,0,0,0
CASH_OUT,102.6766564134195,4379.980612753426,28505.750282751684,4277.303956340006,28403.073626338264,0.0,-102.67665641341955,-102.67665641341955,0.023436911844466644,-0.990354627217024,0,0,0,1,0,0,0
CASH_OUT,1791.6336349379408,7118.603654546774,254.59303812072508,5326.970019608833,0.0,0.0,-1791.6336349379408,-254.59303812072508,0.2516479458507152,-0.14202179026365241,0,0,0,1,0,0,0
PAYMENT,1765.5357851763254,5457.13952347414,5670.38324399996,3691.6037382978147,7435.919029176285,0.0,-1765.5357851763256,1765.5357851763256,0.3234684231839773,0.9994339203267825,0,0,0,0,0,0,0
CASH_OUT,43.45901355733514,3252.81832884264,20645.19712755241,3209.3593152853045,20601.738113995074,0.0,-43.45901355733531,-43.4590135573344,0.013356312235413956,-0.9775073731964133,1,0,0,1,0,0,0
PAYMENT,1530.5907813874371,109.9967026142901,234.14383217553205,0.0,1764.7346135629691,0.0,-109.9967026142901,1530.5907813874371,13.789515772429654,0.9993470840826725,0,1,1,0,0,0,0
CASH_OUT,1450.219147828549,63791.89247246744,14.24114056124004,62341.6733246389,0.0,0.0,-1450.2191478285458,-14.24114056124004,0.02273324020312221,-0.009813225371611847,1,0,0,1,0,0,0
PAYMENT,683.1171023353653,278.8097961248169,5489.494506106034,0.0,6172.6116084414,0.0,-278.8097961248169,683.1171023353654,2.441362353270298,0.9985382619487421,0,1,1,0,0,0,0
PAYMENT,119.36180795951189,257042.358398034,810.9800247127824,256922.9965900745,930.3418326722943,0.0,-119.3618079595035,119.3618079595119,0.0004643644897242551,0.991691716691923,0,0,0,0,0,0,0
PAYMENT,4771.325158485513,24661.854578878378,2162.7787700627387,19890.529420392864,6934.103928548252,0.0,-4771.325158485513,4771.325158485513,0.19346199943017725,0.9997904585360824,0,0,0,0,0,0,0
CASH_OUT,3953.631955141823,123.48814503982202,234.8207000069646,0.0,0.0,0.0,-123.48814503982202,-234.8207000069646,31.759104080770996,-0.059378648296625966,0,1,1,1,0,0,0
PAYMENT,12.55867524235263,28188.025994988577,3792.995414002861,28175.467319746225,3805.5540892452136,0.0,-12.558675242351455,12.55867524235282,0.00044551646603842575,0.9262464818925558,1,0,0,0,0,0,0
PAYMENT,2285.5033847262985,5320.634780108416,59910.32351214199,3035.1313953821173,62195.82689686829,0.0,-2285.5033847262985,2285.5033847262966,0.42947392655903693,0.9995626509863569,0,0,0,0,0,0,0
PAYMENT,2347.7784668082772,17637.8998331444,769.7509294450509,15290.121366336125,3117.5293962533283,0.0,-2347.778466808277,2347.7784668082772,0.13310231868297592,0.9995742467780033,0,0,0,0,0,0,0
PAYMENT,635.1564971935995,5669.73770416095,130.32054502879708,5034.58120696735,765.4770422223967,0.0,-635.1564971935995,635.1564971935995,0.11200597353101843,0.9984280597550894,0,0,0,0,0,0,0
CASH_IN,15645.707418099491,151.85006568610817,479.0793485463556,15797.5574837856,16124.786766645848,0.0,15645.707418099491,15645.707418099491,102.359834442135,0.9999360887902305,0,0,0,0,0,0,0
CASH_IN,37.749335600434996,57.49302702535227,78101.5786469298,95.24236262578727,78139.32798253025,0.0,37.749335600434996,37.749335600441555,0.6453647130293588,0.9741931059075445,1,1,0,0,0,0,0
CASH_OUT,8716.827991464901,4454.42599294425,19047.590392651648,0.0,10330.762401186747,0.0,-4454.42599294425,-8716.827991464901,1.956452201264063,-0.9998852925291737,0,1,1,1,0,0,0
CASH_OUT,1137.6944580368327,2427.4993167073685,3.682002442383644,1289.8048586705359,0.0,0.0,-1137.6944580368327,-3.682002442383644,0.4684763344217665,-0.0032335297817569116,1,0,0,1,0,0,0
PAYMENT,2516.2704203071285,41026.2515727852,271688.7607244653,38509.981152478074,274205.0311447724,0.0,-2516.270420307126,2516.270420307119,0.06133168379176191,0.9996027443090967,0,0,0,0,0,0,0
CASH_IN,236.111087006934,36162.66283661002,845339.1569599342,36398.77392361695,845575.2680469411,0.0,236.11108700693148,236.11108700698242,0.00652895941635394,0.995782567518986,0,0,0,0,0,0,0
CASH_IN,1163.6518820122028,1195.7811332230076,1618.0655002055917,2359.4330152352104,2781.7173822177947,0.0,1163.6518820122028,1163.651882012203,0.9723180368647811,0.9991413743321549,0,0,0,0,0,0,0
CASH_OUT,301.6678099239516,35674.605201347396,258.37874920920086,35372.937391423446,0.0,0.0,-301.6678099239507,-258.37874920920086,0.00845585683049767,-0.8536710569720684,0,0,0,1,0,0,0
CASH_OUT,372.46188823916594,120.86464893814178,3232.153962341259,0.0,2859.692074102093,0.0,-120.86464893814178,-372.461888239166,3.05635712640691,-0.997322350602588,0,1,1,1,0,0,0
CASH_OUT,2.9995198806376955,9178.726125635427,2245.15679061943,9175.72660575479,2242.1572707387922,0.0,-2.9995198806373082,-2.999519880637763,0.000326754833378002,-0.7499699889376498,1,0,0,1,0,0,0
CASH_OUT,56.374241114877464,2689.0680340014214,20415.63287847285,2632.693792886544,20359.258637357972,0.0,-56.37424111487735,-56.374241114877805,0.02095643693851933,-0.9825705755654804,1,0,0,1,0,0,0
CASH_IN,28.449198235571036,21.96864192008716,6071.46202064286,50.4178401556582,6099.911218878431,0.0,28.44919823557104,28.449198235571203,1.2386103773375854,0.966043218154851,1,1,0,0,0,0,0
CASH_OUT,6755.59377781763,6870.380108305173,118314.25178251341,114.78633048754273,111558.65800469578,0.0,-6755.59377781763,-6755.59377781763,0.9831494796296313,-0.9998519964300232,0,1,1,1,0,0,0
PAYMENT,634.973524273071,4840.399050960124,8552.929950193258,4205.425526687053,9187.90347446633,0.0,-634.9735242730712,634.9735242730712,0.13115496524649128,0.9984276074996317,0,0,0,0,0,0,0
TRANSFER,571.6034194226248,87323.85837964602,994.5864663872052,86752.25496022339,1566.18988580983,0.0,-571.6034194226231,571.6034194226248,0.006545712527097051,0.9982535905897867,0,0,0,0,1,0,0
TRANSFER,5752.298324564285,16331.929052551372,238.46095388037645,10579.630727987085,5990.7592784446615,0.0,-5752.298324564286,5752.298324564285,0.35219024744773,0.9998261866596192,0,0,0,0,1,0,0
CASH_IN,805.5297325835758,174.26044821923404,598.8047435615666,979.7901808028098,1404.3344761451424,0.0,805.5297325835758,805.5297325835758,4.596186651171491,0.9987601201051861,0,0,0,0,0,0,0
CASH_OUT,1609.9478986350223,119.66843128968624,3969.8701443780815,0.0,2359.922245743059,0.0,-119.66843128968624,-1609.9478986350223,13.341914545736103,-0.9993792474599288,0,1,1,1,0,0,0
PAYMENT,22.83393941414267,574.433931576606,763.4824824972495,551.5999921624633,786.3164219113922,0.0,-22.83393941414272,22.83393941414272,0.03968125298343281,0.958043025006325,1,0,0,0,0,0,0
CASH_IN,2.971416375004479,19283.898525464872,457.05231454817834,19286.869941839876,460.0237309231828,0.0,2.971416375003173,2.9714163750044804,0.00015407995904571925,0.7482006655625801,1,0,0,0,0,0,0
PAYMENT,1321.579795618532,8284.79265206719,13702.427540502158,6963.2128564486575,15024.00733612069,0.0,-1321.5797956185324,1321.5797956185324,0.15949950126845333,0.9992439019533548,0,0,0,0,0,0,0
CASH_OUT,52348.449418493314,3280.4127967650084,1882.6547239714275,0.0,0.0,0.0,-3280.4127967650084,-1882.6547239714275,15.953021658872425,-0.03596321919111433,0,1,1,1,0,0,1
PAYMENT,3387.6899272005476,3939.91192544377,24684.888574354674,552.2219982432225,28072.57850155522,0.0,-3387.6899272005476,3387.6899272005467,0.8596208165243565,0.9997049007075053,0,0,1,0,0,0,0
CASH_IN,997.6521991778402,1019.9191792602288,165489.7623980304,2017.5713784380691,166487.41459720823,0.0,997.6521991778403,997.6521991778282,0.9772097727664906,0.998998650380147,0,0,0,0,0,0,0
CASH_OUT,362.8405565055773,4139.233568894318,158682.3619390437,3776.3930123887403,158319.52138253814,0.0,-362.8405565055773,-362.84055650557275,0.08763770218946289,-0.9972515433419276,0,0,0,1,0,0,0
PAYMENT,6.119842736104033,537.5169671685953,461.5164029594531,531.3971244324913,467.63624569555714,0.0,-6.119842736104033,6.119842736104033,0.011364252399104212,0.859547459534591,1,0,0,0,0,0,0
PAYMENT,737.7607771085893,2506.4042761054147,5223.470886151976,1768.6434989968254,5961.231663260565,0.0,-737.7607771085893,737.7607771085895,0.29423287825547795,0.9986463818451304,0,0,0,0,0,0,0
CASH_OUT,38.07911508151245,154.93259109772,1168.4805752964594,116.85347601620757,1130.4014602149468,0.0,-38.07911508151244,-38.079115081512555,0.2442024134495975,-0.974410884230258,1,1,0,1,0,0,0
CASH_OUT,1165.9608752582942,1375.7717958986138,20962.16176175565,209.81092064031964,19796.200886497358,0.0,-1165.9608752582942,-1165.9608752582935,0.8468802736456958,-0.999143073241612,0,1,1,1,0,0,0
CASH_OUT,121.57301088640479,133.58280209580184,20106.05389310485,12.00979120939705,19984.480882218446,0.0,-121.57301088640479,-121.57301088640452,0.9033324391616091,-0.9918415971610013,0,1,1,1,0,0,0
TRANSFER,53.28955317040419,447.73877587413926,2435.4930911754163,394.4492227037351,2488.7826443458207,0.0,-53.28955317040419,53.28955317040436,0.11875406369016495,0.9815802499449383,1,1,0,0,1,0,0
CASH_OUT,136.53357937499152,565.6061958152866,3214.0009862144398,429.07261644029506,3077.4674068394484,0.0,-136.53357937499152,-136.5335793749914,0.2409673250722825,-0.9927290483928033,0,1,0,1,0,0,0
PAYMENT,189.56519337543585,1844.82438364722,33.412259512063535,1655.259190271784,222.9774528874994,0.0,-189.5651933754359,189.56519337543585,0.10269947404252418,0.9947524519966777,0,0,0,0,0,0,0
PAYMENT,1417.4988755393545,654.3344185216969,13642.335149539724,0.0,15059.834025079079,0.0,-654.3344185216969,1417.4988755393551,2.163016065502782,0.9992950294023891,0,1,1,0,0,0,0
TRANSFER,237.80570317185814,12230.926587694932,60127.762236980445,11993.120884523074,60365.5679401523,0.0,-237.8057031718581,237.8057031718563,0.019441393918361628,0.9958124953184967,0,0,0,0,1,0,0
CASH_IN,5958.101704364105,142559.16881794287,15292.410988883033,148517.270522307,21250.51269324714,0.0,5958.101704364119,5958.101704364106,0.041793593215878735,0.9998321894725732,0,0,0,0,0,0,0
CASH_IN,311.31811863102627,73011.36170024071,2881.154658218129,73322.67981887174,3192.4727768491553,0.0,311.31811863102484,311.3181186310262,0.004263909718592213,0.9967981364501576,0,0,0,0,0,0,0
CASH_IN,3059.527492749212,6704.317249641853,360.747030398916,9763.844742391066,3420.274523148128,0.0,3059.527492749213,3059.527492749212,0.4562837788044449,0.9996732589390656,0,0,0,0,0,0,0
CASH_OUT,79.55334464121132,468.6712949275348,681.8484930039405,389.1179502863235,602.2951483627292,0.0,-79.55334464121131,-79.55334464121131,0.16938089574642953,-0.987585866180305,1,1,0,1,0,0,0
PAYMENT,388.9353664766654,199330.11259805164,94.91552644457691,198941.17723157498,483.85089292124235,0.0,-388.93536647665314,388.9353664766654,0.00195120250625876,0.9974354724244797,0,0,0,0,0,0,0
CASH_OUT,12572.021896670061,12189.95365715221,17337.281240205135,0.0,4765.259343535074,0.0,-12189.95365715221,-12572.021896670061,1.031258279724022,-0.9999204646259094,0,1,1,1,0,0,0
PAYMENT,462.64143212783296,3221.0847705274628,28326.936570812948,2758.4433383996297,28789.57800294078,0.0,-462.641432127833,462.64143212783165,0.14358450043264923,0.9978431608335521,0,0,0,0,0,0,0
CASH_OUT,224.54287465570067,2513.6534131172193,316.774286488536,2289.1105384615184,92.23141183283533,0.0,-224.54287465570087,-224.54287465570067,0.08929376648265512,-0.9955662531945355,0,0,0,1,0,0,0
TRANSFER,211.54777379025788,4390.106561685088,82237.13896862902,4178.558787894831,82448.68674241928,0.0,-211.54777379025745,211.54777379025472,0.04817641540201574,0.9952951753755372,0,0,0,0,1,0,0
