policy_id,exposure,area,region,vehicle_power,vehicle_age,driver_age,bonus_malus,density,vehicle_brand,claim_count,claim_amount,annualized_loss_cost,material_loss_flag,renewal_period
POL107961,0.933,F,South,7,10.0,44,66,178,B4,0,0.0,0.0,0,Prior Year
POL107962,0.736,A,North,10,7.9,35,50,383,B5,0,0.0,0.0,0,Prior Year
POL107963,0.842,B,Central,5,25.0,37,130,1121,B1,0,0.0,0.0,1,Prior Year
POL107964,0.505,B,Coastal,8,7.1,70,50,788,B7,0,0.0,0.0,0,Prior Year
POL107965,0.571,B,North,12,12.7,55,80,1811,B2,0,0.0,0.0,0,Prior Year
POL107966,0.439,E,South,9,8.6,54,69,69,B3,0,0.0,0.0,0,Current Year
POL107967,0.438,B,West,5,9.8,48,101,69,B4,0,0.0,0.0,0,Current Year
POL107968,0.561,A,Metro,10,13.7,23,50,617,B4,0,0.0,0.0,0,Prior Year
POL107969,0.84,D,North,6,9.4,24,71,15,B3,0,0.0,0.0,0,Current Year
POL107970,0.627,C,Coastal,12,9.4,46,74,790,B5,0,0.0,0.0,0,Prior Year
POL107971,0.875,E,East,5,10.3,55,67,423,B4,1,790.76,903.77,0,Current Year
POL107972,0.334,D,Central,10,9.6,47,85,336,B4,0,0.0,0.0,0,Prior Year
POL107973,0.467,F,Central,10,10.1,46,50,167,B5,0,0.0,0.0,0,Current Year
POL107974,0.277,C,Coastal,7,6.5,51,89,438,B4,0,0.0,0.0,0,Prior Year
POL107975,0.935,C,Central,7,24.8,29,70,188,B3,0,0.0,0.0,0,Prior Year
POL107976,0.297,F,North,11,22.0,73,59,537,B1,0,0.0,0.0,1,Current Year
POL107977,0.657,B,North,7,3.6,30,77,436,B1,0,0.0,0.0,0,Current Year
POL107978,0.755,C,Central,6,2.7,43,59,1821,B1,0,0.0,0.0,0,Prior Year
POL107979,0.403,F,East,9,6.3,38,86,430,B2,0,0.0,0.0,1,Current Year
POL107980,0.985,F,Central,8,5.4,46,57,407,B7,0,0.0,0.0,0,Current Year
POL107981,0.986,E,Metro,14,2.6,18,58,2639,B5,1,7177.95,7283.42,1,Prior Year
POL107982,0.429,D,Central,10,8.6,43,102,198,B5,0,0.0,0.0,0,Prior Year
POL107983,0.355,E,West,6,14.4,68,86,530,B5,0,0.0,0.0,0,Prior Year
POL107984,0.737,E,West,9,4.6,44,78,2999,B4,0,0.0,0.0,1,Prior Year
POL107985,0.636,D,East,12,9.2,36,70,293,B6,0,0.0,0.0,0,Prior Year
POL107986,0.703,C,Coastal,6,12.6,51,50,272,B1,0,0.0,0.0,0,Prior Year
POL107987,0.714,C,Coastal,5,1.4,44,79,146,B4,0,0.0,0.0,0,Current Year
POL107988,0.967,B,Central,5,11.8,41,57,399,B7,0,0.0,0.0,0,Prior Year
POL107989,0.826,C,Metro,6,3.3,65,52,626,B5,0,0.0,0.0,0,Current Year
POL107990,0.484,E,South,7,6.9,44,97,934,B3,0,0.0,0.0,1,Prior Year
POL107991,0.811,A,Metro,6,5.4,53,66,52,B2,0,0.0,0.0,0,Current Year
POL107992,0.587,E,East,6,4.7,40,98,868,B1,0,0.0,0.0,0,Current Year
POL107993,0.982,B,North,6,6.9,27,79,623,B5,0,0.0,0.0,0,Prior Year
POL107994,0.608,D,Metro,7,5.6,41,71,336,B2,0,0.0,0.0,0,Prior Year
POL107995,0.258,B,Central,10,0.5,18,63,51,B1,0,0.0,0.0,0,Prior Year
POL107996,0.938,E,North,10,4.9,43,93,78,B3,0,0.0,0.0,0,Prior Year
POL107997,0.458,D,North,9,25.0,81,50,661,B2,0,0.0,0.0,0,Prior Year
POL107998,0.866,B,North,14,12.8,28,52,947,B6,0,0.0,0.0,0,Prior Year
POL107999,0.709,C,West,11,12.3,27,50,696,B4,0,0.0,0.0,0,Current Year
POL108000,0.808,C,Central,5,5.9,58,75,261,B4,0,0.0,0.0,0,Current Year
POL108001,0.804,D,Metro,9,10.1,49,80,470,B1,0,0.0,0.0,0,Current Year
POL108002,0.929,A,Central,15,9.6,39,60,1408,B1,0,0.0,0.0,0,Prior Year
POL108003,0.875,E,North,9,5.5,74,81,728,B1,0,0.0,0.0,1,Current Year
POL108004,0.734,D,West,8,20.5,69,91,505,B7,0,0.0,0.0,1,Current Year
POL108005,0.495,D,North,8,10.5,49,110,337,B6,0,0.0,0.0,1,Current Year
POL108006,0.62,C,South,5,8.9,23,89,633,B3,0,0.0,0.0,0,Current Year
POL108007,0.459,D,East,5,15.9,18,69,3268,B1,0,0.0,0.0,1,Prior Year
POL108008,0.503,C,South,5,7.7,41,84,541,B2,0,0.0,0.0,0,Prior Year
POL108009,0.595,B,Metro,12,3.8,58,62,403,B3,0,0.0,0.0,0,Prior Year
POL108010,0.567,C,Coastal,10,1.9,36,50,2967,B4,0,0.0,0.0,1,Prior Year
POL108011,0.467,F,South,9,5.2,40,130,195,B5,0,0.0,0.0,1,Current Year
POL108012,0.478,B,Central,9,13.4,50,53,4612,B1,0,0.0,0.0,0,Current Year
POL108013,0.484,C,Central,12,11.6,23,51,113,B7,0,0.0,0.0,0,Prior Year
POL108014,0.394,C,Coastal,10,4.1,54,75,848,B1,0,0.0,0.0,0,Prior Year
POL108015,0.687,D,West,7,8.0,44,50,254,B3,0,0.0,0.0,0,Current Year
POL108016,0.319,C,West,11,5.0,45,50,659,B7,0,0.0,0.0,0,Current Year
POL108017,0.436,F,West,7,3.6,29,50,428,B4,0,0.0,0.0,0,Current Year
POL108018,0.378,B,East,7,15.9,49,124,719,B1,0,0.0,0.0,1,Current Year
POL108019,0.78,B,East,11,2.4,47,88,444,B3,0,0.0,0.0,0,Prior Year
POL108020,0.46,F,East,13,12.7,57,71,140,B6,0,0.0,0.0,0,Current Year
POL108021,0.325,D,North,7,15.7,41,50,1283,B1,0,0.0,0.0,0,Current Year
POL108022,0.866,D,South,7,13.1,35,54,2039,B3,0,0.0,0.0,0,Prior Year
POL108023,0.578,C,Metro,15,13.8,34,50,184,B2,0,0.0,0.0,0,Prior Year
POL108024,0.853,A,Metro,7,9.2,58,58,834,B1,0,0.0,0.0,0,Prior Year
POL108025,0.491,A,South,7,3.9,29,63,130,B3,0,0.0,0.0,0,Prior Year
POL108026,0.51,E,West,9,5.8,62,50,3280,B6,0,0.0,0.0,0,Current Year
POL108027,0.669,F,Coastal,6,13.4,41,73,227,B4,0,0.0,0.0,0,Current Year
POL108028,0.302,C,North,7,17.3,26,80,771,B1,0,0.0,0.0,0,Current Year
POL108029,0.983,D,Metro,6,12.8,59,56,908,B5,0,0.0,0.0,0,Prior Year
POL108030,0.35,C,Metro,7,12.1,31,52,523,B1,0,0.0,0.0,0,Prior Year
POL108031,0.935,D,Metro,10,5.3,60,84,1696,B2,0,0.0,0.0,1,Prior Year
POL108032,0.745,B,East,6,14.6,49,69,640,B5,0,0.0,0.0,0,Current Year
POL108033,0.823,C,Metro,7,21.0,44,90,306,B7,0,0.0,0.0,0,Current Year
POL108034,0.407,E,West,7,15.2,23,82,463,B3,0,0.0,0.0,1,Prior Year
POL108035,0.919,C,Metro,8,6.5,55,71,444,B3,0,0.0,0.0,0,Current Year
POL108036,0.652,C,North,8,14.3,41,50,378,B5,0,0.0,0.0,0,Prior Year
POL108037,0.56,A,South,12,4.7,23,83,1451,B5,0,0.0,0.0,0,Prior Year
POL108038,0.395,B,Metro,9,3.3,57,99,524,B3,0,0.0,0.0,1,Prior Year
POL108039,0.379,B,Coastal,9,9.9,29,114,2908,B7,1,4798.29,12676.74,1,Current Year
POL108040,0.897,C,Coastal,9,13.0,29,134,1690,B3,0,0.0,0.0,1,Prior Year
POL108041,0.977,B,Central,5,6.1,24,50,931,B6,0,0.0,0.0,0,Prior Year
POL108042,0.564,F,Coastal,8,6.5,18,60,996,B6,1,997.54,1769.61,0,Current Year
POL108043,0.793,E,South,8,2.9,45,64,4032,B5,0,0.0,0.0,1,Prior Year
POL108044,0.774,E,South,8,9.2,52,50,118,B7,0,0.0,0.0,0,Prior Year
POL108045,0.62,C,Metro,5,11.8,70,64,385,B6,0,0.0,0.0,0,Current Year
POL108046,0.61,D,Metro,11,4.6,44,92,2109,B1,0,0.0,0.0,1,Prior Year
POL108047,0.665,C,Metro,9,9.2,51,82,1710,B5,0,0.0,0.0,1,Prior Year
POL108048,0.51,B,North,12,17.6,37,50,2846,B7,1,8107.21,15897.32,0,Current Year
POL108049,0.809,F,Metro,5,7.1,76,72,2765,B2,1,8181.51,10110.6,1,Prior Year
POL108050,0.563,E,South,9,6.2,69,58,1780,B7,0,0.0,0.0,1,Current Year
POL108051,0.628,E,North,11,6.9,44,68,361,B4,0,0.0,0.0,1,Prior Year
POL108052,0.386,D,East,9,2.9,32,61,242,B4,0,0.0,0.0,0,Current Year
POL108053,0.982,D,Central,8,4.0,27,77,79,B1,1,2473.25,2519.14,0,Current Year
POL108054,0.308,F,East,5,1.0,69,67,80,B6,0,0.0,0.0,0,Prior Year
POL108055,0.788,C,East,11,2.9,40,71,402,B4,0,0.0,0.0,0,Current Year
POL108056,0.746,B,Metro,10,11.3,21,81,1969,B1,1,5281.48,7084.4,1,Current Year
POL108057,0.508,B,East,10,9.1,47,65,14,B7,0,0.0,0.0,0,Current Year
POL108058,0.982,F,South,8,9.8,28,87,2006,B2,0,0.0,0.0,1,Current Year
POL108059,0.277,B,East,12,20.2,55,74,58,B4,0,0.0,0.0,0,Current Year
POL108060,0.455,A,Metro,6,12.9,33,50,966,B4,0,0.0,0.0,0,Current Year
POL108061,0.503,C,North,12,3.1,22,87,102,B2,0,0.0,0.0,0,Prior Year
POL108062,0.732,A,Central,9,8.4,48,50,318,B4,0,0.0,0.0,0,Current Year
POL108063,0.693,C,West,10,5.6,32,72,2299,B5,0,0.0,0.0,0,Current Year
POL108064,0.784,B,Central,9,16.8,32,75,175,B5,0,0.0,0.0,0,Prior Year
POL108065,0.895,B,Coastal,6,10.9,34,82,175,B5,0,0.0,0.0,0,Prior Year
POL108066,0.265,D,North,9,7.1,18,50,2299,B7,0,0.0,0.0,0,Current Year
POL108067,0.67,B,Metro,10,3.7,51,59,183,B2,0,0.0,0.0,0,Prior Year
POL108068,0.551,F,West,5,7.9,49,50,591,B2,0,0.0,0.0,0,Current Year
POL108069,0.767,E,East,14,5.0,53,71,8,B2,0,0.0,0.0,0,Prior Year
POL108070,0.645,E,Central,7,5.9,43,61,444,B7,0,0.0,0.0,0,Current Year
POL108071,0.511,B,North,9,10.4,48,50,1696,B4,0,0.0,0.0,0,Prior Year
POL108072,0.255,C,Metro,8,15.0,59,137,7729,B2,0,0.0,0.0,1,Current Year
POL108073,0.483,B,Coastal,5,4.1,54,76,288,B1,0,0.0,0.0,0,Prior Year
POL108074,0.585,C,East,11,7.9,38,81,2338,B3,0,0.0,0.0,0,Current Year
POL108075,0.503,B,Central,9,1.4,79,69,59,B1,1,4734.0,9415.41,0,Prior Year
POL108076,0.534,C,Metro,11,3.0,29,94,587,B7,0,0.0,0.0,1,Prior Year
POL108077,0.738,D,Metro,9,5.4,42,95,1820,B3,0,0.0,0.0,1,Current Year
POL108078,0.502,D,West,10,12.4,58,127,3101,B7,0,0.0,0.0,1,Current Year
POL108079,0.888,D,Metro,9,11.6,37,83,1849,B2,0,0.0,0.0,1,Current Year
POL108080,0.521,E,South,4,12.6,20,54,43,B7,0,0.0,0.0,0,Current Year
POL108081,0.576,C,Metro,6,1.5,43,89,892,B6,0,0.0,0.0,0,Current Year
POL108082,0.575,E,West,8,8.2,49,90,1831,B5,0,0.0,0.0,1,Prior Year
POL108083,0.927,C,West,10,13.5,61,52,1158,B7,0,0.0,0.0,0,Current Year
POL108084,0.704,B,Central,8,7.5,42,70,233,B2,0,0.0,0.0,0,Prior Year
POL108085,0.973,C,South,8,3.6,49,53,884,B3,0,0.0,0.0,0,Current Year
POL108086,0.253,B,Coastal,11,10.0,36,87,731,B6,0,0.0,0.0,0,Prior Year
POL108087,0.967,B,East,4,4.7,62,91,263,B3,1,2522.49,2609.49,0,Prior Year
POL108088,0.396,A,North,6,3.8,42,50,448,B3,0,0.0,0.0,0,Prior Year
POL108089,0.923,E,South,7,5.8,45,53,140,B7,0,0.0,0.0,0,Current Year
POL108090,0.283,B,Metro,4,12.8,47,60,104,B2,0,0.0,0.0,0,Current Year
POL108091,0.892,E,North,7,12.1,40,50,803,B1,1,3165.38,3547.81,0,Prior Year
POL108092,0.724,F,North,7,6.1,52,93,2330,B6,0,0.0,0.0,1,Current Year
POL108093,0.764,F,Metro,7,6.3,54,118,966,B3,0,0.0,0.0,1,Current Year
POL108094,0.543,C,Coastal,15,7.8,69,81,365,B1,0,0.0,0.0,0,Prior Year
POL108095,0.541,A,South,14,20.4,49,87,6006,B1,0,0.0,0.0,1,Prior Year
POL108096,0.368,E,Coastal,14,18.0,37,54,4449,B2,0,0.0,0.0,0,Prior Year
POL108097,0.355,E,East,10,8.7,79,50,739,B4,0,0.0,0.0,0,Prior Year
POL108098,0.718,F,South,4,1.6,57,64,452,B5,0,0.0,0.0,0,Current Year
POL108099,0.507,C,Coastal,12,17.0,46,53,375,B1,1,3872.74,7645.96,0,Current Year
POL108100,0.272,E,North,6,19.3,55,50,959,B7,0,0.0,0.0,0,Current Year
POL108101,0.377,B,North,13,4.3,50,81,104,B6,0,0.0,0.0,0,Prior Year
POL108102,0.378,A,East,8,7.9,45,84,190,B6,0,0.0,0.0,0,Prior Year
POL108103,0.395,B,West,5,20.2,35,51,3001,B1,0,0.0,0.0,0,Current Year
POL108104,0.591,E,Metro,6,1.9,40,50,1372,B4,0,0.0,0.0,1,Prior Year
POL108105,0.933,D,Metro,7,7.0,18,50,1892,B2,0,0.0,0.0,0,Current Year
POL108106,0.686,B,South,6,6.9,52,68,962,B3,0,0.0,0.0,0,Current Year
POL108107,0.805,C,North,6,3.0,49,95,1446,B3,0,0.0,0.0,0,Prior Year
POL108108,0.329,C,North,9,14.8,37,107,344,B7,0,0.0,0.0,0,Current Year
POL108109,0.769,F,South,11,8.9,67,50,504,B6,1,2193.58,2851.13,0,Prior Year
POL108110,0.899,E,Coastal,6,24.6,38,102,849,B6,0,0.0,0.0,0,Current Year
POL108111,0.996,B,North,7,1.7,49,70,519,B5,0,0.0,0.0,0,Prior Year
POL108112,0.784,B,South,9,20.6,19,61,458,B4,0,0.0,0.0,0,Current Year
POL108113,0.705,F,North,5,4.3,43,97,59,B2,0,0.0,0.0,0,Prior Year
POL108114,0.972,D,North,10,11.7,63,94,406,B3,0,0.0,0.0,0,Prior Year
POL108115,0.347,D,South,14,6.9,22,79,111,B4,1,3184.31,9181.63,0,Current Year
POL108116,0.845,C,East,8,8.5,42,63,258,B1,0,0.0,0.0,0,Current Year
POL108117,0.79,E,West,9,3.4,56,62,168,B3,0,0.0,0.0,0,Prior Year
POL108118,0.795,B,South,6,10.0,65,102,416,B1,1,2638.54,3320.41,0,Prior Year
POL108119,0.516,A,Metro,7,11.6,18,63,2969,B4,0,0.0,0.0,0,Prior Year
POL108120,0.31,F,Coastal,6,5.3,32,50,2391,B4,0,0.0,0.0,1,Prior Year
POL108121,0.356,A,Central,10,10.9,50,50,3153,B7,0,0.0,0.0,0,Current Year
POL108122,0.758,A,East,6,5.8,29,93,109,B5,0,0.0,0.0,0,Prior Year
POL108123,0.484,E,West,10,9.9,54,50,1051,B1,0,0.0,0.0,0,Current Year
POL108124,0.962,C,Metro,8,4.6,49,50,180,B5,0,0.0,0.0,0,Prior Year
POL108125,0.341,F,South,13,1.5,61,112,1777,B2,0,0.0,0.0,1,Prior Year
POL108126,0.861,C,East,11,0.9,48,90,369,B7,0,0.0,0.0,0,Current Year
POL108127,0.608,D,Metro,8,8.5,59,85,404,B6,0,0.0,0.0,0,Current Year
POL108128,0.471,C,East,9,15.0,48,78,198,B1,0,0.0,0.0,0,Prior Year
POL108129,0.441,C,West,8,8.2,40,50,1180,B1,0,0.0,0.0,0,Prior Year
POL108130,0.515,B,Metro,10,17.8,50,86,3102,B5,0,0.0,0.0,0,Prior Year
POL108131,0.526,A,Coastal,5,3.7,32,66,425,B1,0,0.0,0.0,0,Current Year
POL108132,0.42,C,Central,5,7.3,44,107,425,B2,0,0.0,0.0,0,Prior Year
POL108133,0.414,C,North,8,14.7,43,95,765,B6,0,0.0,0.0,0,Prior Year
POL108134,0.978,D,South,8,12.2,22,83,97,B5,0,0.0,0.0,0,Prior Year
POL108135,0.566,A,Metro,11,6.6,67,73,744,B7,0,0.0,0.0,0,Current Year
POL108136,0.717,B,Coastal,10,4.7,37,63,530,B6,0,0.0,0.0,0,Prior Year
POL108137,0.777,A,West,7,16.6,38,95,437,B1,0,0.0,0.0,0,Current Year
POL108138,0.499,A,Coastal,10,6.0,30,58,1050,B2,0,0.0,0.0,0,Current Year
POL108139,0.951,B,South,6,11.8,51,90,716,B1,0,0.0,0.0,0,Prior Year
POL108140,0.47,A,North,6,3.3,35,69,652,B5,0,0.0,0.0,0,Current Year
POL108141,0.394,B,South,6,10.2,46,89,170,B3,0,0.0,0.0,0,Prior Year
POL108142,0.283,C,South,10,5.6,54,88,443,B5,0,0.0,0.0,0,Current Year
POL108143,0.447,C,Metro,9,6.9,46,67,848,B3,0,0.0,0.0,0,Current Year
POL108144,0.296,B,East,6,8.9,53,58,316,B4,0,0.0,0.0,0,Prior Year
POL108145,0.721,A,Central,8,10.3,39,63,592,B6,0,0.0,0.0,0,Prior Year
POL108146,0.682,F,Central,8,25.0,46,110,400,B4,0,0.0,0.0,1,Current Year
POL108147,0.267,F,Metro,9,7.3,54,112,2703,B4,0,0.0,0.0,1,Current Year
POL108148,0.962,C,Central,4,8.0,52,82,134,B4,0,0.0,0.0,0,Prior Year
POL108149,0.796,D,Metro,10,9.9,49,102,476,B5,1,12719.34,15969.95,1,Current Year
POL108150,0.663,B,Metro,5,7.8,64,76,1882,B5,1,3488.41,5264.23,1,Current Year
POL108151,0.959,D,Central,13,3.6,35,55,459,B4,0,0.0,0.0,0,Prior Year
POL108152,0.647,B,Metro,10,6.2,38,97,6416,B1,0,0.0,0.0,1,Current Year
POL108153,0.382,C,West,4,1.1,56,67,560,B1,0,0.0,0.0,0,Current Year
POL108154,0.835,F,East,14,3.7,53,68,187,B1,0,0.0,0.0,0,Prior Year
POL108155,0.966,D,West,11,0.6,34,51,1178,B3,0,0.0,0.0,0,Current Year
POL108156,0.295,B,North,7,8.2,54,97,33,B3,0,0.0,0.0,0,Prior Year
POL108157,0.628,E,Metro,8,6.8,47,76,1097,B3,0,0.0,0.0,0,Current Year
POL108158,0.42,B,South,7,6.1,49,79,531,B6,0,0.0,0.0,0,Current Year
POL108159,0.928,D,Metro,12,4.0,52,90,62,B1,0,0.0,0.0,0,Prior Year
POL108160,0.322,B,West,4,8.9,18,62,347,B3,0,0.0,0.0,0,Prior Year
POL108161,0.855,E,South,5,11.5,48,53,838,B3,0,0.0,0.0,0,Current Year
POL108162,0.405,A,East,14,9.0,50,77,534,B4,0,0.0,0.0,0,Current Year
POL108163,0.731,B,South,14,13.6,43,99,245,B4,0,0.0,0.0,0,Prior Year
POL108164,0.769,D,Central,11,14.9,45,80,1361,B5,0,0.0,0.0,0,Current Year
POL108165,0.82,A,Metro,8,17.8,37,88,315,B5,0,0.0,0.0,0,Prior Year
POL108166,0.29,D,South,7,11.2,53,70,409,B2,0,0.0,0.0,0,Prior Year
POL108167,0.612,B,Central,9,10.9,45,97,451,B5,1,7823.42,12775.47,0,Current Year
POL108168,0.344,E,Metro,8,15.8,50,106,244,B3,0,0.0,0.0,0,Prior Year
POL108169,0.345,B,West,9,6.7,48,98,1706,B3,0,0.0,0.0,0,Current Year
POL108170,0.371,D,West,12,2.4,54,118,271,B1,0,0.0,0.0,0,Current Year
POL108171,0.361,C,East,9,18.9,41,50,293,B2,0,0.0,0.0,0,Current Year
POL108172,0.951,E,South,6,4.7,78,93,520,B6,0,0.0,0.0,0,Current Year
POL108173,0.67,B,South,7,7.7,18,109,1066,B5,0,0.0,0.0,1,Prior Year
POL108174,0.44,A,West,10,8.8,39,79,8282,B1,0,0.0,0.0,0,Current Year
POL108175,0.614,F,North,7,14.8,60,51,740,B2,0,0.0,0.0,0,Current Year
POL108176,0.291,B,Coastal,10,9.8,50,83,635,B3,0,0.0,0.0,0,Prior Year
POL108177,0.412,E,South,10,7.8,49,80,179,B2,0,0.0,0.0,0,Prior Year
POL108178,0.72,C,East,13,14.8,32,68,324,B4,0,0.0,0.0,0,Current Year
POL108179,0.771,B,South,6,9.1,61,66,2352,B1,0,0.0,0.0,0,Prior Year
POL108180,0.712,B,East,12,9.9,60,70,166,B1,0,0.0,0.0,0,Prior Year
POL108181,0.988,E,Metro,7,15.4,63,73,1608,B7,1,67902.1,68694.56,1,Prior Year
POL108182,0.985,B,East,6,3.7,52,50,301,B6,0,0.0,0.0,0,Current Year
POL108183,0.875,D,Central,11,8.9,72,101,300,B3,0,0.0,0.0,1,Prior Year
POL108184,0.599,C,South,7,7.0,33,72,328,B6,0,0.0,0.0,0,Current Year
POL108185,0.818,C,Coastal,8,1.3,48,71,3113,B1,0,0.0,0.0,1,Prior Year
POL108186,0.437,E,North,8,7.6,47,50,748,B2,0,0.0,0.0,0,Prior Year
POL108187,0.899,A,Central,6,12.7,48,50,291,B7,0,0.0,0.0,0,Prior Year
POL108188,0.433,D,East,11,11.9,34,102,119,B6,0,0.0,0.0,0,Prior Year
POL108189,0.993,D,South,12,9.9,34,70,9001,B5,0,0.0,0.0,1,Current Year
POL108190,0.26,B,Coastal,11,17.2,40,55,663,B6,0,0.0,0.0,0,Prior Year
POL108191,0.847,A,West,9,5.1,41,92,168,B6,0,0.0,0.0,0,Prior Year
POL108192,0.625,E,Central,6,17.9,48,50,457,B2,0,0.0,0.0,0,Current Year
POL108193,0.862,D,North,7,4.9,57,62,2263,B5,0,0.0,0.0,0,Prior Year
POL108194,0.641,F,South,8,2.9,30,83,637,B2,1,1458.74,2276.29,0,Current Year
POL108195,0.875,D,South,11,7.5,59,50,1225,B5,0,0.0,0.0,0,Prior Year
POL108196,0.781,C,Central,9,19.6,25,66,370,B3,0,0.0,0.0,0,Current Year
POL108197,0.729,D,Central,7,6.4,39,60,926,B1,1,4928.54,6757.18,0,Current Year
POL108198,0.964,F,Central,11,1.3,41,87,230,B3,0,0.0,0.0,0,Current Year
POL108199,0.338,B,North,9,16.6,32,50,703,B6,0,0.0,0.0,0,Prior Year
POL108200,0.945,F,Central,10,6.8,40,75,1534,B1,1,16165.86,17112.86,1,Current Year
POL108201,0.641,B,West,5,2.1,40,60,448,B7,0,0.0,0.0,0,Prior Year
POL108202,0.781,C,South,6,9.1,28,55,140,B2,0,0.0,0.0,0,Prior Year
POL108203,0.751,C,Central,14,17.8,20,80,3155,B4,0,0.0,0.0,0,Prior Year
POL108204,0.544,A,Central,5,6.7,41,89,528,B1,0,0.0,0.0,0,Prior Year
POL108205,0.645,B,East,8,7.3,56,60,626,B6,0,0.0,0.0,0,Prior Year
POL108206,0.98,B,North,8,11.7,41,111,2596,B3,0,0.0,0.0,1,Prior Year
POL108207,0.616,B,North,13,7.3,21,62,251,B7,0,0.0,0.0,0,Current Year
POL108208,0.937,A,Metro,11,8.8,44,69,1515,B4,0,0.0,0.0,0,Prior Year
POL108209,0.256,D,West,7,2.5,41,70,438,B4,1,1118.59,4363.94,0,Prior Year
POL108210,0.681,E,Coastal,6,18.3,31,71,541,B6,0,0.0,0.0,0,Current Year
POL108211,0.767,B,East,11,7.7,50,99,1470,B4,0,0.0,0.0,0,Prior Year
POL108212,0.546,A,West,13,5.4,44,50,53,B1,0,0.0,0.0,0,Current Year
POL108213,0.311,D,East,9,3.8,31,94,48,B7,0,0.0,0.0,0,Prior Year
POL108214,0.844,C,Central,8,12.8,37,50,590,B2,0,0.0,0.0,0,Current Year
POL108215,0.815,A,South,4,5.3,18,99,2340,B3,0,0.0,0.0,1,Current Year
POL108216,0.536,E,Central,7,6.4,34,71,753,B4,0,0.0,0.0,1,Prior Year
POL108217,0.323,D,South,5,10.0,37,58,3726,B5,0,0.0,0.0,0,Prior Year
POL108218,0.88,E,West,9,9.2,18,85,473,B6,0,0.0,0.0,1,Prior Year
POL108219,0.832,A,North,12,11.8,26,73,137,B6,0,0.0,0.0,0,Prior Year
POL108220,0.876,C,South,12,5.1,63,107,335,B3,1,1919.54,2192.04,0,Prior Year
POL108221,0.864,D,North,5,13.6,56,50,380,B3,0,0.0,0.0,0,Prior Year
POL108222,0.447,C,Central,8,4.0,41,52,1195,B3,0,0.0,0.0,0,Prior Year
POL108223,0.718,E,South,12,16.5,21,69,1623,B5,0,0.0,0.0,1,Current Year
POL108224,0.599,F,Metro,8,4.9,48,77,171,B3,0,0.0,0.0,1,Prior Year
POL108225,0.543,E,East,10,11.9,47,101,34,B4,0,0.0,0.0,0,Prior Year
POL108226,0.558,C,South,6,12.6,30,76,596,B5,0,0.0,0.0,0,Prior Year
POL108227,0.755,C,South,7,9.3,52,119,242,B3,0,0.0,0.0,0,Prior Year
POL108228,0.999,C,Central,9,8.1,51,67,457,B4,0,0.0,0.0,0,Prior Year
POL108229,0.604,A,Central,5,9.8,46,56,4620,B2,0,0.0,0.0,0,Prior Year
POL108230,0.525,D,North,7,8.7,50,97,2591,B1,0,0.0,0.0,1,Current Year
POL108231,0.721,D,South,7,10.4,18,50,394,B3,0,0.0,0.0,0,Prior Year
POL108232,0.722,A,West,9,10.2,42,54,699,B2,0,0.0,0.0,0,Prior Year
POL108233,0.555,D,East,4,10.9,39,113,547,B7,0,0.0,0.0,1,Prior Year
POL108234,0.734,D,Central,10,16.9,37,50,707,B5,1,2553.36,3476.41,0,Current Year
POL108235,0.743,D,West,7,8.0,58,62,52,B1,0,0.0,0.0,0,Prior Year
POL108236,0.81,B,South,12,3.5,44,73,512,B1,0,0.0,0.0,0,Current Year
POL108237,0.375,D,North,4,18.7,48,105,1417,B5,0,0.0,0.0,0,Prior Year
POL108238,0.739,B,Central,9,13.1,36,70,887,B5,0,0.0,0.0,0,Prior Year
POL108239,0.563,C,West,10,4.3,48,69,591,B4,0,0.0,0.0,0,Prior Year
POL108240,0.91,E,North,12,4.6,59,50,711,B3,0,0.0,0.0,0,Prior Year
POL108241,0.714,D,Metro,5,16.6,23,131,289,B3,1,2467.31,3456.65,1,Current Year
POL108242,0.858,C,Metro,7,7.1,40,73,1542,B3,0,0.0,0.0,0,Current Year
POL108243,0.858,F,Metro,6,6.9,44,60,1045,B3,0,0.0,0.0,1,Prior Year
POL108244,0.41,A,Coastal,4,4.8,88,137,244,B2,0,0.0,0.0,0,Current Year
POL108245,0.308,A,North,6,11.9,67,50,181,B1,0,0.0,0.0,0,Prior Year
POL108246,0.82,E,Coastal,15,5.7,50,50,317,B6,0,0.0,0.0,0,Prior Year
POL108247,0.292,C,South,7,15.7,51,73,1095,B1,0,0.0,0.0,0,Prior Year
POL108248,0.961,D,North,6,12.7,61,91,291,B2,0,0.0,0.0,0,Prior Year
POL108249,0.768,A,Metro,10,15.0,45,50,468,B4,0,0.0,0.0,0,Prior Year
POL108250,0.568,A,South,7,2.5,87,94,2055,B1,0,0.0,0.0,0,Current Year
POL108251,0.753,C,Central,12,5.1,27,78,266,B1,0,0.0,0.0,0,Prior Year
POL108252,0.349,C,Central,9,9.8,38,74,284,B2,0,0.0,0.0,0,Current Year
POL108253,0.729,D,Metro,6,3.7,40,99,66,B5,1,1595.65,2190.02,0,Current Year
POL108254,0.94,C,East,12,15.3,42,101,79,B3,0,0.0,0.0,0,Prior Year
POL108255,0.25,E,West,14,6.5,60,66,2469,B5,0,0.0,0.0,1,Prior Year
POL108256,0.954,A,West,9,14.4,44,90,561,B6,0,0.0,0.0,0,Current Year
POL108257,0.483,C,Metro,9,11.6,44,96,629,B1,0,0.0,0.0,0,Current Year
